sec,hr,ve,vo2,vco2,fat,cho,rer
392.0,181.0,158.304,4373.5578693,4926.1755621,0.0,32365.0,1.1263542656378407
393.0,181.0,154.781,4241.173133,4783.8232109,0.0,31396.0,1.1279481079604396
394.0,181.0,152.354,4197.5255927,4747.961969,0.0,31094.0,1.1311335366858215
395.0,182.0,157.828,4370.9161291,4943.1775515,0.0,32377.0,1.130924823423192
397.0,182.0,137.168,3922.8741147,4431.3241197,0.0,29050.0,1.1296116036695414
398.0,182.0,161.55,4393.5874393,4985.1554833,0.0,32571.0,1.1346435122033784
399.0,182.0,164.474,4472.213663,5061.5188295,0.0,33133.0,1.1317703515320616
400.0,182.0,163.0,4631.4481843,5218.14679,0.0,34276.0,1.12667713906178
401.0,182.0,161.55,4527.5858231,4920.5675698,0.0,33221.0,1.0867971943668044
403.0,181.0,169.826,4618.1348392,5116.8961096,0.0,34041.0,1.1080005863333346
404.0,182.0,163.627,4426.5073939,4942.0535389,0.0,32687.0,1.1164679281255587
405.0,182.0,160.959,4388.6064454,4870.8004054,0.0,32362.0,1.1098740490857688
406.0,182.0,163.017,4451.1307018,4895.8070607,0.0,32753.0,1.0999018875631257
407.0,182.0,165.61,4441.3925626,4901.6211387,0.0,32707.0,1.103622584496467
409.0,182.0,168.804,4445.0766839,4942.1932646,0.0,32792.0,1.111835321649354
410.0,182.0,105.886,3413.3564066,3786.2219931,0.0,25167.0,1.1092372263790076
411.0,181.0,169.45,4869.6652906,5322.647556,0.0,35779.0,1.09302123213158
413.0,182.0,175.125,4821.2429492,5262.2982288,0.0,35412.0,1.0914816540562813
414.0,182.0,175.474,4690.0774861,5181.2337327,0.0,34547.0,1.1047224162192717
415.0,182.0,175.821,4591.4447443,5110.0142269,0.0,33880.0,1.1129425510878188
416.0,181.0,171.692,4467.8107156,4999.1944695,0.0,33010.0,1.1189360489343467
417.0,182.0,173.744,4479.5682714,4988.3921534,0.0,33059.0,1.1135877055939984
418.0,182.0,179.744,4532.816222,5102.7884604,0.0,33539.0,1.1257435136314689
420.0,182.0,175.576,4462.0825656,4996.1892954,0.0,32973.0,1.1196989795566863
421.0,182.0,178.947,4353.181247,4846.33116,0.0,32124.0,1.1132849484132676
422.0,182.0,178.707,4501.1580258,5173.4566009,0.0,33473.0,1.1493612468716894
423.0,182.0,162.2,4222.7623515,4781.4729861,0.0,31289.0,1.1323092772202858
